Beta,Energy,density,assortativity_norm,clustering
6.492052817619609,462.60192169982184,0.09944258639910813,0.4984396343200534,0.09857265438546016
6.492052817619609,462.49936323929563,0.09942028985507247,0.4975765802404573,0.09845334240328735
6.492052817619609,462.49924608514317,0.09942028985507247,0.49774879495160546,0.09828401892940887
6.492052817619609,462.49924608514317,0.09942028985507247,0.49774879495160546,0.09828401892940887
8.11506602202451,462.2828745164555,0.09937569676700111,0.49908395257191357,0.09842921191058604
8.11506602202451,462.179963627858,0.09935340022296545,0.4983022752580972,0.09833980493537309
8.11506602202451,461.86396629427765,0.09928651059085841,0.4980496937717124,0.09817551287719335
8.11506602202451,462.1806515606901,0.09935340022296545,0.49812611255207556,0.09830281573544686
8.11506602202451,462.59389566566267,0.09944258639910813,0.5008143629344928,0.09860969930938412
8.11506602202451,462.1717028446745,0.09935340022296545,0.5006531317489598,0.09849318703908312
8.11506602202451,461.7438898248583,0.09926421404682274,0.5023419900307363,0.0981714453124723
8.11506602202451,461.7431490570351,0.09926421404682274,0.5024872177868202,0.09826618548927372
8.11506602202451,462.70373648693317,0.09946488294314382,0.4994530479015742,0.09878144434402564
8.11506602202451,462.9205076206089,0.09950947603121515,0.49801171294224345,0.09861953229374894
8.11506602202451,462.8147607567466,0.09948717948717949,0.4980468321183381,0.09857076202270841
8.11506602202451,462.8147607567466,0.09948717948717949,0.4980468321183381,0.09857076202270841
