Beta,Energy,density,assortativity_norm,clustering
3.2460264088098043,463.8927616667988,0.09971014492753623,0.4917523676260802,0.09880096026845557
3.2460264088098043,463.57652036772686,0.09964325529542921,0.49149057285569664,0.09873831306374296
3.2460264088098043,463.57652036772686,0.09964325529542921,0.49149057285569664,0.09873831306374296
3.2460264088098043,463.3629192149783,0.09959866220735786,0.4921110641480901,0.09874100423391283
4.8690396132147065,464.1082376666279,0.09975473801560758,0.4904777349981633,0.09891238455090781
4.8690396132147065,463.89692100225125,0.09971014492753623,0.49021432458950065,0.09916135839143048
4.8690396132147065,463.89576214409396,0.09971014492753623,0.4904955634834928,0.09924282981304203
4.8690396132147065,463.89576214409396,0.09971014492753623,0.4904955634834928,0.09924282981304203
3.2460264088098043,464.003062575468,0.09973244147157191,0.4902468205265283,0.09898058729162136
3.2460264088098043,464.2149979469869,0.09977703455964325,0.49007588608954805,0.0990390707237626
3.2460264088098043,463.68723366588307,0.09966555183946488,0.4898710080860874,0.09890615809465496
3.2460264088098043,463.79068712919684,0.09968784838350056,0.490592854155573,0.09886869891908523
3.2460264088098043,464.10712082187484,0.09975473801560758,0.49066101116142,0.09909928664736589
3.2460264088098043,463.78716423025384,0.09968784838350056,0.491489230365003,0.09906522320397917
3.2460264088098043,463.78716423025384,0.09968784838350056,0.491489230365003,0.09906522320397917
3.2460264088098043,463.5762866946035,0.09964325529542921,0.49116542321695905,0.09922630424826172
