Beta,Energy,density,assortativity_norm,clustering
1486.645442642268,3.0093727272916073,0.09935340022296545,0.4920518144140406,0.10091314721689822
1486.645442642268,3.0069256505223847,0.09928651059085841,0.4926017018371027,0.10086457149600789
1486.645442642268,3.001226620686668,0.09928651059085841,0.4942221129919606,0.10086182617209542
1486.645442642268,2.9999656600615014,0.09926421404682274,0.49443103327194865,0.1009416802630557
1486.645442642268,2.9999656600615014,0.09926421404682274,0.49443103327194865,0.1009416802630557
1486.645442642268,2.997054175166167,0.09933110367892976,0.4951294776326839,0.10125008508739068
1486.645442642268,2.996365323099504,0.09933110367892976,0.49539401420013923,0.10118428781724409
1486.645442642268,2.996365323099504,0.09933110367892976,0.49539401420013923,0.10118428781724409
1486.645442642268,2.994340954436084,0.09933110367892976,0.49600023875370497,0.10115411044615676
1486.645442642268,2.9945609194184044,0.09933110367892976,0.49579572260437943,0.1012895554045787
1486.645442642268,2.991927867395614,0.09937569676700111,0.49668924090127303,0.10127451100046922
1486.645442642268,2.9900987302389432,0.09937569676700111,0.4972099175057585,0.10127306161782677
1486.645442642268,2.9900987302389432,0.09937569676700111,0.4972099175057585,0.10127306161782677
1486.645442642268,2.989118060324126,0.09935340022296545,0.4974972305092489,0.1012023499597902
1486.645442642268,2.989118060324126,0.09935340022296545,0.4974972305092489,0.1012023499597902
1486.645442642268,2.989141435051526,0.09942028985507247,0.49762793911770137,0.10125789690309943
1486.645442642268,2.989531218318235,0.09946488294314382,0.497708727076675,0.10119973789428229
1486.645442642268,2.989531218318235,0.09946488294314382,0.497708727076675,0.10119973789428229
1486.645442642268,2.987962148094036,0.09950947603121515,0.4980971431319695,0.10137831887205265
1486.645442642268,2.9876847961166018,0.0995540691192865,0.4982880418572749,0.10139569645791821
1486.645442642268,2.9876847961166018,0.0995540691192865,0.4982880418572749,0.10139569645791821
1486.645442642268,2.982765103845364,0.09957636566332219,0.49995339180946846,0.10120140985100134
1486.645442642268,2.9802068574773957,0.09962095875139354,0.500849984134177,0.10116319543701448
1486.645442642268,2.9772986403551625,0.09957636566332219,0.5014690449811593,0.10123560346385142
1486.645442642268,2.9779323525361097,0.0995540691192865,0.5012764231235057,0.10118560800187318
1486.645442642268,2.9775435984691625,0.09953177257525084,0.5012102678618207,0.10129169695369185
1486.645442642268,2.9775435984691625,0.09953177257525084,0.5012102678618207,0.10129169695369185
1486.645442642268,2.9731443737484056,0.09959866220735786,0.5026572481838321,0.10128907126824792
1486.645442642268,2.9719124027443344,0.09957636566332219,0.503134220530271,0.10110555559892451
1486.645442642268,2.97056941904912,0.09957636566332219,0.503323783582741,0.10128821209647683
1486.645442642268,2.970259969748466,0.09957636566332219,0.5034915092357192,0.10121204957827441
1486.645442642268,2.970259969748466,0.09957636566332219,0.5034915092357192,0.10121204957827441
1486.645442642268,2.970259969748466,0.09957636566332219,0.5034915092357192,0.10121204957827441
1486.645442642268,2.965904930129867,0.09957636566332219,0.5046883520653127,0.1012494458570536
1486.645442642268,2.9662529521891265,0.09953177257525084,0.5043264525948102,0.1013759576170305
1486.645442642268,2.9629250475856854,0.09944258639910813,0.505053568437944,0.10133459711873329
1486.645442642268,2.959259815583159,0.09937569676700111,0.5060183772273275,0.10122007642255114
1486.645442642268,2.95455248199717,0.09937569676700111,0.5075648794837555,0.10101947017610963
1486.645442642268,2.95455248199717,0.09937569676700111,0.5075648794837555,0.10101947017610963
1486.645442642268,2.95455248199717,0.09937569676700111,0.5075648794837555,0.10101947017610963
1486.645442642268,2.95455248199717,0.09937569676700111,0.5075648794837555,0.10101947017610963
1486.645442642268,2.95455248199717,0.09937569676700111,0.5075648794837555,0.10101947017610963
1486.645442642268,2.954753239242808,0.09942028985507247,0.5074925897215056,0.10115837912352496
