Beta,Energy,density,assortativity_norm,clustering
1061.8896018873343,3.0152824097480257,0.10073578595317725,0.4967326010823184,0.09870590351308342
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0158866870312497,0.10071348940914158,0.4964615123355093,0.0987386722454783
1061.8896018873343,3.0106329519126778,0.10082497212931996,0.4978069668858969,0.09918834152894118
1061.8896018873343,3.010199534975289,0.10080267558528429,0.49801752383281206,0.09904273288395386
1061.8896018873343,3.010620308054157,0.10082497212931996,0.4981344532335158,0.09887957926665865
1061.8896018873343,3.006885862441061,0.10084726867335563,0.49915873602921845,0.09897571968294588
1061.8896018873343,3.00507915052735,0.10082497212931996,0.49951000928204137,0.0990675328253038
1061.8896018873343,3.004460959608134,0.10089186176142698,0.49935108952905666,0.09957275787730564
1061.8896018873343,3.0023636499159916,0.10082497212931996,0.4998645160664495,0.09946430529473142
1061.8896018873343,3.0002078562233105,0.10080267558528429,0.5004035791570572,0.09947155238932728
1061.8896018873343,3.0002078562233105,0.10080267558528429,0.5004035791570572,0.09947155238932728
1061.8896018873343,2.9999057965091347,0.1007803790412486,0.5004837649022902,0.09941468244307108
1061.8896018873343,2.9999057965091347,0.1007803790412486,0.5004837649022902,0.09941468244307108
1061.8896018873343,2.9998439195162736,0.1007803790412486,0.5006434591991453,0.0992791921230349
1061.8896018873343,3.001152316355265,0.1007803790412486,0.5006463256465188,0.09892245609137885
1061.8896018873343,2.9983132440326985,0.10075808249721294,0.5016452083677183,0.09867624028085849
1061.8896018873343,2.9983132440326985,0.10075808249721294,0.5016452083677183,0.09867624028085849
1061.8896018873343,2.996953908220293,0.10075808249721294,0.5017577221730664,0.09893676986190572
1061.8896018873343,2.998292261131243,0.10080267558528429,0.501477398088853,0.09896620079964633
1061.8896018873343,2.9957049066397063,0.10075808249721294,0.5021443213118196,0.09890616951778979
1061.8896018873343,2.9957049066397063,0.10075808249721294,0.5021443213118196,0.09890616951778979
1061.8896018873343,2.994896567516702,0.10075808249721294,0.5024993173705301,0.09878646859709418
1061.8896018873343,2.994896567516702,0.10075808249721294,0.5024993173705301,0.09878646859709418
